schema_version,source_workbook,source_workbook_sha256,source_sheet,source_range,extraction_date,units,cell,formula_json,cached_value_json,cell_data_type
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C29,"{""text"":""Расчет!G23"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D29,"{""text"":""Расчет!G21"",""type"":null,""shared_index"":null,""ref"":null}",54.620099999999994,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B30,"{""text"":""Расчет!H22"",""type"":null,""shared_index"":null,""ref"":null}","""пр.120х80х3 90°""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C30,"{""text"":""Расчет!H23"",""type"":null,""shared_index"":null,""ref"":null}","""С245""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D30,"{""text"":""Расчет!H21"",""type"":null,""shared_index"":null,""ref"":null}",54.627399999999994,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B31,"{""text"":""Расчет!I22"",""type"":null,""shared_index"":null,""ref"":null}","""пр.120х80х3 90°""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C31,"{""text"":""Расчет!I23"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D31,"{""text"":""Расчет!I21"",""type"":null,""shared_index"":null,""ref"":null}",54.634699999999995,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B32,"{""text"":""Расчет!J22"",""type"":null,""shared_index"":null,""ref"":null}","""кв.80х4""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C32,"{""text"":""Расчет!J23"",""type"":null,""shared_index"":null,""ref"":null}","""С245""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,D32,"{""text"":""Расчет!J21"",""type"":null,""shared_index"":null,""ref"":null}",57.60079999999999,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,B33,"{""text"":""Расчет!K22"",""type"":null,""shared_index"":null,""ref"":null}","""кв.80х4""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Лист1,"B24:D33,B37:D46",2026-09-16,mixed,C33,"{""text"":""Расчет!K23"",""type"":null,""shared_index"":null,""ref"":null}","""С345""",str
