schema_version,source_workbook,source_workbook_sha256,source_sheet,source_range,extraction_date,units,cell,formula_json,cached_value_json,cell_data_type
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AI14,"{""text"":""INDEX($R$2:$R$7,MATCH(AM9,$A$2:$A$7,0))"",""type"":null,""shared_index"":null,""ref"":null}",73,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,U15,"{""text"":""INDEX($B$9:$B$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}","""ПГС245/20х80х2""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,V15,"{""text"":""INDEX($C$9:$C$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}","""ПГС300/20х80х2,5""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,W15,"{""text"":""INDEX($E$9:$E$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",296,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,X15,"{""text"":""INDEX($F$9:$F$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",260,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,Y15,"{""text"":""INDEX($G$9:$G$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",577,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,Z15,"{""text"":""INDEX($O$9:$O$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",22.72067361111111,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AA15,"{""text"":""INDEX($I$9:$I$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",6,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AB15,"{""text"":""INDEX($J$9:$J$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",233,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AC15,"{""text"":""INDEX($K$9:$K$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}","""7х2""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AD15,"{""text"":""INDEX($L$9:$L$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}","""9х2""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AE15,"{""text"":""INDEX($M$9:$M$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}","""6х2""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AF15,"{""text"":""INDEX($N$9:$N$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}","""9х2""",str
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,подбор,"U14:AI15,AJ9:BE14",2026-09-16,mixed,AG15,"{""text"":""INDEX($P$9:$P$14,MATCH(BD9,$A$9:$A$14,0))"",""type"":null,""shared_index"":null,""ref"":null}",65,n
