schema_version,source_workbook,source_workbook_sha256,source_sheet,source_range,extraction_date,units,cell,formula_json,cached_value_json,cell_data_type
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S8,null,50,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T8,null,50,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U8,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V8,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P9,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q9,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R9,null,"""кв.80х2,5""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S9,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T9,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V9,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P10,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q10,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R10,null,"""кв.80х3""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S10,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T10,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U10,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V10,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P11,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q11,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R11,null,"""кв.80х4""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S11,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T11,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U11,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V11,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P12,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q12,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R12,null,"""кв.80х5""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S12,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T12,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U12,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V12,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P13,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q13,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R13,null,"""кв.80х6""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S13,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T13,null,80,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U13,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V13,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P14,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q14,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R14,null,"""кв.100х3""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S14,null,100,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T14,null,100,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U14,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V14,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P15,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q15,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R15,null,"""кв.100х4""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S15,null,100,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T15,null,100,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U15,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,V15,null,null,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,P16,null,"""С245""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,Q16,null,240,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,R16,null,"""кв.100х5""",s
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,S16,null,100,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,T16,null,100,n
1.0.0,"Таблица по подбору сечений теплых ангаров пролетами 9м, 12м, 15м, 18м, 21м, 24м версия 1,5.xlsx",0271b96c6fe725d3e50ad7891401958322a5ae97866bb0bf8cb190bc4bbeff3f,Расчет,"P4:V413,X4:Y413",2026-09-16,source-labelled,U16,null,null,n
