code;name_old;name_new;row_old;row_new;price_old;price_new;delta;pct;unit_old;unit_new;weight_old;weight_new;price_ton_old;price_ton_new;name_changed;unit_changed;weight_changed
226;Колено сливное 150 штамп. (КСл150) (Колор-поток);Колено сливное 150 штамп. (КСл150) (Колор-поток);273;1700;594.0;624.0;30.0;0.050505050505050504;шт;шт;0.756;0.756;785714.0;825397.0;False;False;False
1718;Угловой желоб 150 с соединителями (УУЖ150);Угловой желоб 150 с соединителями (УУЖ150);1995;1714;714.0;750.0;36.0;0.05042016806722689;шт;шт;1.347;1.347;530067.0;556793.0;False;False;False
236;Колено угловое 150 штамп. (КУг150);Колено угловое 150 штамп. (КУг150);278;1712;595.0;625.0;30.0;0.05042016806722689;шт;шт;0.756;0.756;787037.0;826720.0;False;False;False
237;Колено угловое 150 штамп. (КУг150) (Колор-поток);Колено угловое 150 штамп. (КУг150) (Колор-поток);279;1701;595.0;625.0;30.0;0.05042016806722689;шт;шт;0.756;0.756;787037.0;826720.0;False;False;False
46240;Угловой желоб 150 с соединителями (УУЖ150) (Колор-поток);Угловой желоб 150 с соединителями (УУЖ150) (Колор-поток);1996;1703;714.0;750.0;36.0;0.05042016806722689;шт;шт;1.347;1.347;530067.0;556793.0;False;False;False
58417;ПГС 145х70 без перфор. 1,2 П350 (Оцинк.);ПГС 145х70 без перфор. 1,2 П350 (Оцинк.);950;700;397.0;417.0;20.0;0.05037783375314862;п.м;п.м;2.8818;2.8818;137761.0;144701.0;False;False;False
58419;ПГС 200х45 без перфор. 1,2 П350 (Оцинк.);ПГС 200х45 без перфор. 1,2 П350 (Оцинк.);993;708;397.0;417.0;20.0;0.05037783375314862;п.м;п.м;2.815;2.815;141030.0;148135.0;False;False;False
58440;ПП 220х45 без перфор. 1,2 П350 (Оцинк.);ПП 220х45 без перфор. 1,2 П350 (Оцинк.);1253;766;397.0;417.0;20.0;0.05037783375314862;п.м;п.м;2.8426;2.8426;139661.0;146697.0;False;False;False
58445;ПС 195х45 без перфор. 1,2 П350 (Оцинк.);ПС 195х45 без перфор. 1,2 П350 (Оцинк.);1582;783;397.0;417.0;20.0;0.05037783375314862;п.м;п.м;2.8487;2.8487;139362.0;146383.0;False;False;False
1962;Колено сливное 100 штамп. (КСл100);Колено сливное 100 штамп. (КСл100);270;1687;378.0;397.0;19.0;0.05026455026455026;шт;шт;0.485;0.485;779381.0;818557.0;False;False;False
2194;Колено сливное 100 гофр. (КСл);Колено сливное 100 гофр. (КСл);268;1686;378.0;397.0;19.0;0.05026455026455026;шт;шт;0.552;0.552;684783.0;719203.0;False;False;False
2195;Колено угловое 100 гофр. (КУг);Колено угловое 100 гофр. (КУг);274;1688;378.0;397.0;19.0;0.05026455026455026;шт;шт;0.552;0.552;684783.0;719203.0;False;False;False
2233;Труба водосточная 100 (ТрВ100);Труба водосточная 100 (ТрВ100);1989;1691;478.0;502.0;24.0;0.0502092050209205;п.м;п.м;1.109;1.109;431019.0;452660.0;False;False;False
121062;Лист плоский 1,2 (Колор-поток с двух сторон) не стандарт, не для гибки;Лист плоский 1,2 (Колор-поток с двух сторон) не стандарт, не для гибки;550;1404;1973.0;2072.0;99.0;0.050177394830207805;м2;м2;9.23;9.23;213759.0;224485.0;False;False;False
58435;ПП 145х45 без перфор. 1,2 П350 (Оцинк.);ПП 145х45 без перфор. 1,2 П350 (Оцинк.);1163;746;299.0;314.0;15.0;0.05016722408026756;п.м;п.м;2.1378;2.1378;139863.0;146880.0;False;False;False
58431;ТПС 200х45 с перфор. 1,2 П350 (Оцинк.);ТПС 200х45 с перфор. 1,2 П350 (Оцинк.);1943;837;399.0;419.0;20.0;0.05012531328320802;п.м;п.м;2.6782;2.6782;138458.0;145398.0;False;False;False
71194;Лист плоский с плёнкой 0,7;Лист плоский с плёнкой 0,7;568;1439;979.0;1028.0;49.0;0.05005107252298264;м2;м2;4.888;4.888;200286.0;210311.0;False;False;False
105199;Кронштейн выравнивающий усиленный Г-50х230 (КВГУ 50х230) 1,2 П350 (Оцинк.);Кронштейн выравнивающий усиленный Г-50х230 (КВГУ 50х230) 1,2 П350 (Оцинк.);413;618;20.0;21.0;1.0;0.05;шт;шт;0.144;0.144;138889.0;145833.0;False;False;False
58409;ТПП 150х45 с перфор. 1,2 П350 (Оцинк.);ТПП 150х45 с перфор. 1,2 П350 (Оцинк.);1799;810;300.0;315.0;15.0;0.05;п.м;п.м;1.9656;1.9656;138750.0;145688.0;False;False;False
69319;Фальц Classic (ФК1) 0,7 (Колор-поток);Фальц Classic (ФК1) 0,7 (Колор-поток);2104;1719;1260.0;1323.0;63.0;0.05;м2;м2;5.7878;5.7878;217698.0;228583.0;False;False;False
69321;Фальц Elegant (ФК2) 0,7 (Колор-поток);Фальц Elegant (ФК2) 0,7 (Колор-поток);2110;1721;1260.0;1323.0;63.0;0.05;м2;м2;5.7878;5.7878;217698.0;228583.0;False;False;False
69323;Фальц Pragmatic (ФК3) 0,7 (Колор-поток);Фальц Pragmatic (ФК3) 0,7 (Колор-поток);2116;1723;1260.0;1323.0;63.0;0.05;м2;м2;5.7454;5.7454;219305.0;230270.0;False;False;False
1471;Желоб 100 (Ж100) (Колор-поток);Желоб 100 (Ж100) (Колор-поток);114;1668;561.0;589.0;28.0;0.049910873440285206;п.м;п.м;0.831;0.831;675090.0;708785.0;False;False;False
2175;Желоб 100 (Ж100);Желоб 100 (Ж100);113;1683;381.0;400.0;19.0;0.049868766404199474;п.м;п.м;0.831;0.831;458484.0;481348.0;False;False;False
1931;Элемент желоба соединительный 150 (ЭЖС150);Элемент желоба соединительный 150 (ЭЖС150);2174;1715;361.0;379.0;18.0;0.04986149584487535;шт;шт;0.36;0.36;1002778.0;1052778.0;False;False;False
46242;Элемент желоба соединительный 150 (ЭЖС150) (Колор-поток);Элемент желоба соединительный 150 (ЭЖС150) (Колор-поток);2175;1704;361.0;379.0;18.0;0.04986149584487535;шт;шт;0.36;0.36;1002778.0;1052778.0;False;False;False
71193;Лист плоский с плёнкой;Лист плоский с плёнкой;567;1438;562.0;590.0;28.0;0.0498220640569395;м2;м2;3.323;3.323;169124.0;177550.0;False;False;False
69318;Фальц Classic (ФК1) (Колор-поток);Фальц Classic (ФК1) (Колор-поток);2101;1718;1024.0;1075.0;51.0;0.0498046875;м2;м2;4.0037;4.0037;255764.0;268502.0;False;False;False
69320;Фальц Elegant (ФК2) (Колор-поток);Фальц Elegant (ФК2) (Колор-поток);2107;1720;1024.0;1075.0;51.0;0.0498046875;м2;м2;4.0037;4.0037;255764.0;268502.0;False;False;False
69322;Фальц Pragmatic (ФК3) (Колор-поток);Фальц Pragmatic (ФК3) (Колор-поток);2113;1722;1024.0;1075.0;51.0;0.0498046875;м2;м2;3.9744;3.9744;257652.0;270484.0;False;False;False
1553;Труба водосточная 100 (ТрВ100) (Колор-поток);Труба водосточная 100 (ТрВ100) (Колор-поток);1990;1675;723.0;759.0;36.0;0.04979253112033195;п.м;п.м;1.109;1.109;651939.0;684400.0;False;False;False
1588;Карниз (К) 2м (Оцинк.);Карниз (К) 2м (Оцинк.);154;1182;362.0;380.0;18.0;0.049723756906077346;шт;шт;1.445;1.445;250519.0;262976.0;False;False;False
2057;Фронтон фальц 45 (Ф45) 2м (Оцинк.);Фронтон фальц 45 (Ф45) 2м (Оцинк.);2138;1189;362.0;380.0;18.0;0.049723756906077346;шт;шт;1.445;1.445;250519.0;262976.0;False;False;False
89574;Лист плоский 1,2 (Колор-поток) не стандарт, не для гибки;Лист плоский 1,2 (Колор-поток) не стандарт, не для гибки;551;1405;1629.0;1710.0;81.0;0.049723756906077346;м2;м2;9.23;9.23;176490.0;185265.0;False;False;False
118058;Профиль шляпный 20х50х20 (НПШ 20х50х20) 1,0 (Оцинк.);Профиль шляпный 20х50х20 (НПШ 20х50х20) 1,0 (Оцинк.);1321;486;121.0;127.0;6.0;0.049586776859504134;п.м;п.м;0.9784;0.9784;123671.0;129804.0;False;False;False
2345;Держатель трубы 100 (ДТ100);Держатель трубы 100 (ДТ100);88;1682;202.0;212.0;10.0;0.04950495049504951;шт;шт;0.1;0.1;2020000.0;2120000.0;False;False;False
46228;Держатель трубы 100 (ДТ100) (Колор-поток);Держатель трубы 100 (ДТ100) (Колор-поток);89;1667;202.0;212.0;10.0;0.04950495049504951;шт;шт;0.1;0.1;2020000.0;2120000.0;False;False;False
285;Воронка 150 (В150);Воронка 150 (В150);77;1706;687.0;721.0;34.0;0.049490538573508006;шт;шт;1.375;1.375;499636.0;524364.0;False;False;False
46225;Воронка 150 (В150) (Колор-поток);Воронка 150 (В150) (Колор-поток);78;1696;687.0;721.0;34.0;0.049490538573508006;шт;шт;1.375;1.375;499636.0;524364.0;False;False;False
46243;Угловой желоб 100 с соединителями (УУЖ100) (Колор-поток);Угловой желоб 100 с соединителями (УУЖ100) (Колор-поток);1994;1676;648.0;680.0;32.0;0.04938271604938271;шт;шт;0.58;0.58;1117241.0;1172414.0;False;False;False
776;Угловой желоб 100 с соединителями (УУЖ100);Угловой желоб 100 с соединителями (УУЖ100);1993;1692;648.0;680.0;32.0;0.04938271604938271;шт;шт;0.58;0.58;1117241.0;1172414.0;False;False;False
18845;Лист плоский нест. обрезь;Лист плоский нест. обрезь;535;1434;549.0;576.0;27.0;0.04918032786885246;м2;м2;3.323;3.323;165212.0;173337.0;False;False;False
1963;Колено угловое 100 штамп. (КУг100);Колено угловое 100 штамп. (КУг100);276;1689;427.0;448.0;21.0;0.04918032786885246;шт;шт;0.485;0.485;880412.0;923711.0;False;False;False
1967;Колено угловое 100 штамп. (КУг100) (Колор-поток);Колено угловое 100 штамп. (КУг100) (Колор-поток);277;1673;427.0;448.0;21.0;0.04918032786885246;шт;шт;0.485;0.485;880412.0;923711.0;False;False;False
63344;Лист плоский;Лист плоский;534;1433;549.0;576.0;27.0;0.04918032786885246;м2;м2;3.323;3.323;165212.0;173337.0;False;False;False
70381;Лист плоский-штрипс;Лист плоский-штрипс;569;1440;549.0;576.0;27.0;0.04918032786885246;м2;м2;3.323;3.323;165212.0;173337.0;False;False;False
2349;Патрубок 100 (П100);Патрубок 100 (П100);894;1690;407.0;427.0;20.0;0.04914004914004914;шт;шт;0.4;0.4;1017500.0;1067500.0;False;False;False
46230;Патрубок 100 (П100) (Колор-поток);Патрубок 100 (П100) (Колор-поток);895;1674;407.0;427.0;20.0;0.04914004914004914;шт;шт;0.4;0.4;1017500.0;1067500.0;False;False;False
105346;Профиль шляпный 20х50х20 (НПШ 20х50х20) 1,2 П350 (Оцинк.);Профиль шляпный 20х50х20 (НПШ 20х50х20) 1,2 П350 (Оцинк.);1325;795;163.0;171.0;8.0;0.049079754601226995;п.м;п.м;1.1668;1.1668;139698.0;146555.0;False;False;False
1505;Колено сливное 100 гофр. (КСл) (Колор-поток);Колено сливное 100 гофр. (КСл) (Колор-поток);269;1670;469.0;492.0;23.0;0.04904051172707889;шт;шт;0.552;0.552;849638.0;891304.0;False;False;False
1506;Колено угловое 100 гофр. (КУг) (Колор-поток);Колено угловое 100 гофр. (КУг) (Колор-поток);275;1672;469.0;492.0;23.0;0.04904051172707889;шт;шт;0.552;0.552;849638.0;891304.0;False;False;False
1966;Колено сливное 100 штамп. (КСл100) (Колор-поток);Колено сливное 100 штамп. (КСл100) (Колор-поток);271;1671;469.0;492.0;23.0;0.04904051172707889;шт;шт;0.485;0.485;967010.0;1014433.0;False;False;False
86020;Направляющий профиль Г-образный 40 (НПГ 40) 1,2 П350 (Оцинк.);Направляющий профиль Г-образный 40 (НПГ 40) 1,2 П350 (Оцинк.);598;847;103.0;108.0;5.0;0.04854368932038835;п.м;п.м;0.7204;0.7204;142976.0;149917.0;False;False;False
86027;Направляющий профиль Г-образный 60х81 (НПГ 60х81) 0,9 (Оцинк.);Направляющий профиль Г-образный 60х81 (НПГ 60х81) 0,9 (Оцинк.);639;573;124.0;130.0;6.0;0.04838709677419355;п.м;п.м;0.9702;0.9702;127809.0;133993.0;False;False;False
77098;Ограждение кровельное 600 H-60 (КОр600 Н-60) 2,56м;Ограждение кровельное 600 H-60 (КОр600 Н-60) 2,56м;733;1638;2311.0;2422.0;111.0;0.048031155344006926;шт;шт;8.19;8.19;282173.0;295726.0;False;False;False
77102;Ограждение кровельное 600 Joker (КОр600 Joker) 2,56м;Ограждение кровельное 600 Joker (КОр600 Joker) 2,56м;737;1642;2321.0;2432.0;111.0;0.04782421370099095;шт;шт;8.19;8.19;283394.0;296947.0;False;False;False
77106;Ограждение кровельное 600 Shake (КОр600 Shake) 2,64м;Ограждение кровельное 600 Shake (КОр600 Shake) 2,64м;741;1646;2321.0;2432.0;111.0;0.04782421370099095;шт;шт;8.45;8.45;274675.0;287811.0;False;False;False
118088;ТПП 200х45 с перфор. 1,0 (Оцинк.);ТПП 200х45 с перфор. 1,0 (Оцинк.);1834;520;272.0;285.0;13.0;0.04779411764705882;п.м;п.м;2.0272;2.0272;123664.0;129574.0;False;False;False
1633;Отлив верхний (Овс) 3м (Оцинк.);Отлив верхний (Овс) 3м (Оцинк.);754;1271;337.0;353.0;16.0;0.04747774480712166;шт;шт;1.302;1.302;258833.0;271121.0;False;False;False
1635;Планка крепежная (КПс) 3м (Оцинк.);Планка крепежная (КПс) 3м (Оцинк.);1106;1272;337.0;353.0;16.0;0.04747774480712166;шт;шт;1.302;1.302;258833.0;271121.0;False;False;False
1659;Уголок внутр. 50 (УВс50) 3м (Оцинк.);Уголок внутр. 50 (УВс50) 3м (Оцинк.);2071;1280;337.0;353.0;16.0;0.04747774480712166;шт;шт;1.302;1.302;258833.0;271121.0;False;False;False
1660;Уголок наруж. 50 (УНс50) 3м (Оцинк.);Уголок наруж. 50 (УНс50) 3м (Оцинк.);2088;1282;337.0;353.0;16.0;0.04747774480712166;шт;шт;1.302;1.302;258833.0;271121.0;False;False;False
89867;ПГС 100x60 без перфор. 0,9 (Оцинк.);ПГС 100x60 без перфор. 0,9 (Оцинк.);914;372;211.0;221.0;10.0;0.04739336492890995;п.м;п.м;1.6431;1.6431;128416.0;134502.0;False;False;False
89878;НПГС 100x60 без перфор. 0,9 (Оцинк.);НПГС 100x60 без перфор. 0,9 (Оцинк.);689;361;211.0;221.0;10.0;0.04739336492890995;п.м;п.м;1.6431;1.6431;128416.0;134502.0;False;False;False
89863;ПГС 100x50 без перфор. 0,9 (Оцинк.);ПГС 100x50 без перфор. 0,9 (Оцинк.);902;367;190.0;199.0;9.0;0.04736842105263158;п.м;п.м;1.5023;1.5023;126473.0;132464.0;False;False;False
89873;НПГС 100x50 без перфор. 0,9 (Оцинк.);НПГС 100x50 без перфор. 0,9 (Оцинк.);666;356;190.0;199.0;9.0;0.04736842105263158;п.м;п.м;1.5023;1.5023;126473.0;132464.0;False;False;False
1929;Заглушка желоба 150 (ЗЖ150);Заглушка желоба 150 (ЗЖ150);117;1709;169.0;177.0;8.0;0.047337278106508875;шт;шт;0.1;0.1;1690000.0;1770000.0;False;False;False
46238;Заглушка желоба 150 (ЗЖ150) (Колор-поток);Заглушка желоба 150 (ЗЖ150) (Колор-поток);118;1699;169.0;177.0;8.0;0.047337278106508875;шт;шт;0.1;0.1;1690000.0;1770000.0;False;False;False
117900;НПП 60х27х1,0 (Оцинк.);НПП 60х27х1,0 (Оцинк.);728;329;128.0;134.0;6.0;0.046875;п.м;п.м;1.0097;1.0097;126770.0;132713.0;False;False;False
72512;Замок 150 (З150);Замок 150 (З150);140;1710;64.0;67.0;3.0;0.046875;шт;шт;0.12;0.12;533333.0;558333.0;False;False;False
118067;Профиль шляпный 40 (ПШ 40) 1,0 (Оцинк.);Профиль шляпный 40 (ПШ 40) 1,0 (Оцинк.);1367;498;171.0;179.0;8.0;0.04678362573099415;п.м;п.м;1.3932;1.3932;122739.0;128481.0;False;False;False
118061;Профиль шляпный 20х80х20 (НПШ 20х80х20) 1,0 (Оцинк.);Профиль шляпный 20х80х20 (НПШ 20х80х20) 1,0 (Оцинк.);1341;490;151.0;158.0;7.0;0.046357615894039736;п.м;п.м;1.2132;1.2132;124464.0;130234.0;False;False;False
117901;ПZ 105 без перфор. 1,0 (Оцинк.);ПZ 105 без перфор. 1,0 (Оцинк.);761;332;196.0;205.0;9.0;0.04591836734693878;п.м;п.м;1.6202;1.6202;120973.0;126528.0;False;False;False
117933;ТПZ 105 с перфор. 1,0 (Оцинк.);ТПZ 105 с перфор. 1,0 (Оцинк.);1720;353;196.0;205.0;9.0;0.04591836734693878;п.м;п.м;1.4793;1.4793;121891.0;127488.0;False;False;False
77088;Ограждение кровельное 600 Banga (КОр600 Banga) 2,88м;Ограждение кровельное 600 Banga (КОр600 Banga) 2,88м;729;1634;2425.0;2536.0;111.0;0.04577319587628866;шт;шт;9.216;9.216;263129.0;275174.0;False;False;False
136900;ПП 100х50 без перфор. 0,7 (Оцинк.);ПП 100х50 без перфор. 0,7 (Оцинк.);1137;213;133.0;139.0;6.0;0.045112781954887216;п.м;п.м;0.984;0.984;135163.0;141260.0;False;False;False
117943;ПГС 100x50 без перфор. 1,0 (Оцинк.);ПГС 100x50 без перфор. 1,0 (Оцинк.);903;368;200.0;209.0;9.0;0.045;п.м;п.м;1.6672;1.6672;119962.0;125360.0;False;False;False
117951;ПГС 105x45 без перфор. 1,0 (Оцинк.);ПГС 105x45 без перфор. 1,0 (Оцинк.);925;378;200.0;209.0;9.0;0.045;п.м;п.м;1.5967;1.5967;125258.0;130895.0;False;False;False
117991;ТПГС 105x45 с перфор. 1,0 (Оцинк.);ТПГС 105x45 с перфор. 1,0 (Оцинк.);1736;407;200.0;209.0;9.0;0.045;п.м;п.м;1.4558;1.4558;126270.0;131952.0;False;False;False
118070;Профиль шляпный 61 (ПШ 61) 1,0 (Оцинк.);Профиль шляпный 61 (ПШ 61) 1,0 (Оцинк.);1379;501;200.0;209.0;9.0;0.045;п.м;п.м;1.628;1.628;122850.0;128378.0;False;False;False
105350;Направляющий профиль Г-образный 50 (НПГ 50) 0,9 (Оцинк.);Направляющий профиль Г-образный 50 (НПГ 50) 0,9 (Оцинк.);608;563;89.0;93.0;4.0;0.0449438202247191;п.м;п.м;0.6807;0.6807;130748.0;136624.0;False;False;False
86023;Направляющий профиль Г-образный 60х44 (НПГ 60х44) 0,9 (Оцинк.);Направляющий профиль Г-образный 60х44 (НПГ 60х44) 0,9 (Оцинк.);623;568;89.0;93.0;4.0;0.0449438202247191;п.м;п.м;0.712;0.712;125000.0;130618.0;False;False;False
118085;ТПП 195х45 с перфор. 1,0 (Оцинк.);ТПП 195х45 с перфор. 1,0 (Оцинк.);1821;517;268.0;280.0;12.0;0.04477611940298507;п.м;п.м;1.9881;1.9881;124127.0;129685.0;False;False;False
104962;Профиль шляпный 20х50х20 (НПШ 20х50х20) 0,9 (Оцинк.);Профиль шляпный 20х50х20 (НПШ 20х50х20) 0,9 (Оцинк.);1319;485;112.0;117.0;5.0;0.044642857142857144;п.м;п.м;0.8842;0.8842;126668.0;132323.0;False;False;False
118064;Профиль шляпный 28 (ПШ 28) 1,0 (Оцинк.);Профиль шляпный 28 (ПШ 28) 1,0 (Оцинк.);1356;494;135.0;141.0;6.0;0.044444444444444446;п.м;п.м;1.0645;1.0645;126820.0;132457.0;False;False;False
118136;Направляющий профиль Г-образный 60х81 (НПГ 60х81) 1,0 (Оцинк.);Направляющий профиль Г-образный 60х81 (НПГ 60х81) 1,0 (Оцинк.);641;574;135.0;141.0;6.0;0.044444444444444446;п.м;п.м;1.0801;1.0801;124988.0;130543.0;False;False;False
118155;Уголок 70 (L70) 1,0 (Оцинк.);Уголок 70 (L70) 1,0 (Оцинк.);2061;591;135.0;141.0;6.0;0.044444444444444446;п.м;п.м;1.0723;1.0723;125898.0;131493.0;False;False;False
118156;Уголок 80х60 (L80х60) 1,0 (Оцинк.);Уголок 80х60 (L80х60) 1,0 (Оцинк.);2063;592;135.0;141.0;6.0;0.044444444444444446;п.м;п.м;1.0723;1.0723;125898.0;131493.0;False;False;False
117952;ПГС 145x50 без перфор. 1,0 (Оцинк.);ПГС 145x50 без перфор. 1,0 (Оцинк.);929;379;250.0;261.0;11.0;0.044;п.м;п.м;2.0194;2.0194;123799.0;129246.0;False;False;False
118012;ПП 170х45 без перфор. 1,0 (Оцинк.);ПП 170х45 без перфор. 1,0 (Оцинк.);1197;430;250.0;261.0;11.0;0.044;п.м;п.м;1.9803;1.9803;126243.0;131798.0;False;False;False
118034;ПС 145х45 без перфор. 1,0 (Оцинк.);ПС 145х45 без перфор. 1,0 (Оцинк.);1528;452;250.0;261.0;11.0;0.044;п.м;п.м;1.9866;1.9866;125843.0;131380.0;False;False;False
118103;ТПС 150х45 с перфор. 1,0 (Оцинк.);ТПС 150х45 с перфор. 1,0 (Оцинк.);1893;536;250.0;261.0;11.0;0.044;п.м;п.м;1.8394;1.8394;124349.0;129821.0;False;False;False
118016;ПП 195х45 без перфор. 1,0 (Оцинк.);ПП 195х45 без перфор. 1,0 (Оцинк.);1214;434;273.0;285.0;12.0;0.04395604395604396;п.м;п.м;2.1759;2.1759;125465.0;130980.0;False;False;False
117935;НПГС 100x50 без перфор. 1,0 (Оцинк.);НПГС 100x50 без перфор. 1,0 (Оцинк.);668;357;206.0;215.0;9.0;0.043689320388349516;п.м;п.м;1.6672;1.6672;123560.0;128959.0;False;False;False
118113;ТПС 200х45 с перфор. 1,0 (Оцинк.);ТПС 200х45 с перфор. 1,0 (Оцинк.);1939;546;298.0;311.0;13.0;0.0436241610738255;п.м;п.м;2.2307;2.2307;123924.0;129330.0;False;False;False
118037;ПС 150х45 без перфор. 1,0 (Оцинк.);ПС 150х45 без перфор. 1,0 (Оцинк.);1542;456;255.0;266.0;11.0;0.043137254901960784;п.м;п.м;2.0257;2.0257;125882.0;131313.0;False;False;False
118120;ТПС 245х65 с перфор. 1,0 (Оцинк.) по согласованию;ТПС 245х65 с перфор. 1,0 (Оцинк.) по согласованию;1972;553;373.0;389.0;16.0;0.04289544235924933;п.м;п.м;2.937;2.937;127000.0;132448.0;False;False;False
18854;Лист плоский нест обрезь 1,0 (Оцинк.);Лист плоский нест обрезь 1,0 (Оцинк.);564;1422;816.0;851.0;35.0;0.0428921568627451;м2;м2;6.926;6.926;117817.0;122870.0;False;False;False
104958;Профиль шляпный 20х80х20 (НПШ 20х80х20) 0,9 (Оцинк.);Профиль шляпный 20х80х20 (НПШ 20х80х20) 0,9 (Оцинк.);1339;489;140.0;146.0;6.0;0.04285714285714286;п.м;п.м;1.0954;1.0954;127807.0;133285.0;False;False;False
136899;ПГС 100x50 без перфор. 0,7 (Оцинк.);ПГС 100x50 без перфор. 0,7 (Оцинк.);901;193;140.0;146.0;6.0;0.04285714285714286;п.м;п.м;1.034;1.034;135397.0;141199.0;False;False;False
89369;Вентиляция конька плоского (ВКп) (Колор-поток);Вентиляция конька плоского (ВКп) (Колор-поток);56;1350;467.0;487.0;20.0;0.042826552462526764;шт;шт;0.4;0.4;1167500.0;1217500.0;False;False;False
63359;Лист плоский (Колор-поток) не стандарт, не для гибки;Лист плоский (Колор-поток) не стандарт, не для гибки;537;1397;794.0;828.0;34.0;0.042821158690176324;м2;м2;3.472;3.472;228687.0;238479.0;False;False;False
118074;ТПП 110х45 с перфор. 1,0 (Оцинк.);ТПП 110х45 с перфор. 1,0 (Оцинк.);1775;506;187.0;195.0;8.0;0.0427807486631016;п.м;п.м;1.3697;1.3697;124910.0;130253.0;False;False;False
118047;ПС 200х45 без перфор. 1,0 (Оцинк.);ПС 200х45 без перфор. 1,0 (Оцинк.);1593;468;304.0;317.0;13.0;0.04276315789473684;п.м;п.м;2.4168;2.4168;125786.0;131165.0;False;False;False
51429;Снегозадержатель трубч. 1,4м;Снегозадержатель трубч. 1,4м;1681;1658;1807.0;1730.0;-77.0;-0.04261206419479801;шт;шт;3.3;3.3;547576.0;524242.0;False;False;False
1211;ТПС 200х45 с перфор. 2,0 П350 (Оцинк.);ТПС 200х45 с перфор. 2,0 П350 (Оцинк.);1953;839;660.0;688.0;28.0;0.04242424242424243;п.м;п.м;4.3817;4.3817;139598.0;145521.0;False;False;False
118096;ТПП 250х65 с перфор. 1,0 (Оцинк.) по согласованию;ТПП 250х65 с перфор. 1,0 (Оцинк.) по согласованию;1865;528;355.0;370.0;15.0;0.04225352112676056;п.м;п.м;2.608;2.608;126977.0;132343.0;False;False;False
118141;Угол специальный 90 гр. 1,0 (Оцинк.);Угол специальный 90 гр. 1,0 (Оцинк.);2025;580;972.0;1013.0;41.0;0.04218106995884774;п.м;п.м;7.506;7.506;129496.0;134959.0;False;False;False
118054;ПС 245х65 без перфор. 1,0 (Оцинк.) по согласованию;ПС 245х65 без перфор. 1,0 (Оцинк.) по согласованию;1627;475;380.0;396.0;16.0;0.042105263157894736;п.м;п.м;2.937;2.937;129384.0;134831.0;False;False;False
105635;Лист плоский-штрипс 0,8 (Оцинк.);Лист плоский-штрипс 0,8 (Оцинк.);573;1427;690.0;719.0;29.0;0.042028985507246375;м2;м2;6.16;6.16;112013.0;116721.0;False;False;False
63354;Лист плоский 0,8 (Оцинк.);Лист плоский 0,8 (Оцинк.);547;1413;690.0;719.0;29.0;0.042028985507246375;м2;м2;6.16;6.16;112013.0;116721.0;False;False;False
118000;ПП 110х45 без перфор. 1,0 (Оцинк.);ПП 110х45 без перфор. 1,0 (Оцинк.);1150;417;191.0;199.0;8.0;0.041884816753926704;п.м;п.м;1.5106;1.5106;126440.0;131736.0;False;False;False
63355;Лист плоский 1,0 (Оцинк.);Лист плоский 1,0 (Оцинк.);549;1414;839.0;874.0;35.0;0.041716328963051254;м2;м2;6.926;6.926;121138.0;126191.0;False;False;False
118128;Направляющий профиль Г-образный 50 (НПГ 50) 1,0 (Оцинк.);Направляющий профиль Г-образный 50 (НПГ 50) 1,0 (Оцинк.);610;564;96.0;100.0;4.0;0.041666666666666664;п.м;п.м;0.7592;0.7592;126449.0;131718.0;False;False;False
118140;НПГ 45х55х1,0 (Оцинк.);НПГ 45х55х1,0 (Оцинк.);662;579;96.0;100.0;4.0;0.041666666666666664;п.м;п.м;0.7671;0.7671;125147.0;130361.0;False;False;False
118151;Уголок 50 (L50) 1,0 (Оцинк.);Уголок 50 (L50) 1,0 (Оцинк.);2053;587;96.0;100.0;4.0;0.041666666666666664;п.м;п.м;0.7592;0.7592;126449.0;131718.0;False;False;False
1636;Планка начальная (НПс) 3м (Оцинк.);Планка начальная (НПс) 3м (Оцинк.);1110;1273;264.0;275.0;11.0;0.041666666666666664;шт;шт;0.868;0.868;304147.0;316820.0;False;False;False
26538;Кронштейн выравнивающий усиленный Г-95х200 (КВГУ 95х200) 1,5 П350 (Оцинк.);Кронштейн выравнивающий усиленный Г-95х200 (КВГУ 95х200) 1,5 П350 (Оцинк.);481;636;48.0;50.0;2.0;0.041666666666666664;шт;шт;0.34;0.34;141176.0;147059.0;False;False;False
1179;ПС 200х45 без перфор. 2,0 П350 (Оцинк.);ПС 200х45 без перфор. 2,0 П350 (Оцинк.);1607;787;673.0;701.0;28.0;0.041604754829123326;п.м;п.м;4.7563;4.7563;141497.0;147383.0;False;False;False
8091;ПГС 200х45 без перфор. 2,0 П350 (Оцинк.);ПГС 200х45 без перфор. 2,0 П350 (Оцинк.);1000;710;673.0;701.0;28.0;0.041604754829123326;п.м;п.м;4.766;4.766;141209.0;147084.0;False;False;False
8849;ПГС 145х70 без перфор. 2,0 П350 (Оцинк.);ПГС 145х70 без перфор. 2,0 П350 (Оцинк.);960;702;673.0;701.0;28.0;0.041604754829123326;п.м;п.м;4.7423;4.7423;141914.0;147819.0;False;False;False
